0.0, 25.0, -300.0
0.978913733365501, 25.0, -300.13935929421325
1.931999087806762, 25.0, -300.2487420767171
2.8578211686576203, 25.0, -300.3200331696781
3.759696296457039, 25.0, -300.3495819905139
4.644026790237648, 25.0, -300.3374744677237
5.51852164869101, 25.0, -300.29130657856655
6.390751382298437, 25.0, -300.2253667178545
7.262560858903046, 25.0, -300.1482000115296
8.125667771679353, 25.0, -300.0598090659139
8.963581154520257, 25.0, -299.95689351931094
9.76265736989302, 25.0, -299.8381385206137
10.521109429185657, 25.0, -299.7033726116437
11.24837137556419, 25.0, -299.55203152103013
11.960087786580846, 25.0, -299.38465611558615
12.671337454101662, 25.0, -299.2034768305134
13.390197954071272, 25.0, -299.01006745446557
14.115294279867511, 25.0, -298.80366264812244
14.83789824592245, 25.0, -298.58269836846176
15.547885961761192, 25.0, -298.34697989439906
16.240231306730475, 25.0, -298.09727395375654
16.91750857556751, 25.0, -297.83367169251727
17.588410476112752, 25.0, -297.5555228630559
18.264021976377197, 25.0, -297.2625062182137
18.95298336321268, 25.0, -296.95489246363076
19.65793396578554, 25.0, -296.6329662448206
20.375258442515488, 25.0, -296.2970502879161
21.098114633515575, 25.0, -295.9481078366013
21.820970553735435, 25.0, -295.5874837628147
22.542806076277287, 25.0, -295.2157740100534
23.2675427002874, 25.0, -294.8323847046306
24.002189067446967, 25.0, -294.43631414012435
24.75357802733249, 25.0, -294.02711544759137
25.525180347350663, 25.0, -293.60517027639963
26.31580987915163, 25.0, -293.17156332791086
27.1208832122541, 25.0, -292.7279792948746
27.935406473665648, 25.0, -292.2762973321034
28.756878697708533, 25.0, -291.817775042053
29.586521434766045, 25.0, -291.35260659595536
30.428454192544816, 25.0, -290.8804060508421
31.287361388863236, 25.0, -290.40109052301875
32.16587397925421, 25.0, -289.915354066997
33.06318384455882, 25.0, -289.4246160682721
33.97566630384943, 25.0, -288.9307445069365
34.8990532951972, 25.0, -288.4355962464557
35.83078905214329, 25.0, -287.94043952217
36.771169139319575, 25.0, -287.44572766656114
37.72272311250227, 25.0, -286.9515074691345
38.68830629615285, 25.0, -286.4580558159212
39.6690717951798, 25.0, -285.9661826277847
40.663564024857706, 25.0, -285.47712700532225
41.66842982348789, 25.0, -284.99226605477577
42.680213936912935, 25.0, -284.5127508376362
43.69705537349466, 25.0, -284.039213564483
44.71924442191664, 25.0, -283.57180042347477
45.748402166375975, 25.0, -283.11053082202113
46.785898512835985, 25.0, -282.65563666356564
47.83154818882829, 25.0, -282.20762186750017
48.88338064032617, 25.0, -281.76710831642316
49.93854260626201, 25.0, -281.3346266048231
50.99467462079353, 25.0, -280.9104384412717
52.05085328740579, 25.0, -280.49448786017086
53.10755272851588, 25.0, -280.08654171583134
54.165753334424245, 25.0, -279.68640232888293
55.22584094899694, 25.0, -279.2940048959556
56.28700399247953, 25.0, -278.9093615843822
57.347454136561915, 25.0, -278.5324486940695
58.40525136573669, 25.0, -278.16311540306407
59.4591590552353, 25.0, -277.8010485171217
60.508995238586465, 25.0, -277.4458185062899
61.55532167454995, 25.0, -277.09698289381265
62.59873898145733, 25.0, -276.7541626859282
63.639262970538105, 25.0, -276.4170379698459
64.67615147310853, 25.0, -276.0852927094478
65.70823572162307, 25.0, -275.7585642585768
66.73449927959304, 25.0, -275.4364221483857
67.75452623477749, 25.0, -275.1183809240367
68.7685638300482, 25.0, -274.8039432669201
69.7772078461078, 25.0, -274.49264722363426
70.78094164997772, 25.0, -274.18408303584175
71.7798168643606, 25.0, -273.87787416413954
72.77344579675001, 25.0, -273.57364730035926
73.76127356853497, 25.0, -273.27101363608205
74.74293788135809, 25.0, -272.9695668849215
75.71849512502364, 25.0, -272.6688967637038
76.6883958283191, 25.0, -272.3686124897554
77.65325175525676, 25.0, -272.0683625563825
78.61355117152861, 25.0, -271.7678379963421
79.56948974189467, 25.0, -271.466760460501
80.5209995776364, 25.0, -271.16486674176286
81.46793701457273, 25.0, -270.8618985453093
82.4103035643297, 25.0, -270.55760016695746
83.34836947265845, 25.0, -270.2517245645593
84.28263935527525, 25.0, -269.94404549558857
85.21369537983477, 25.0, -269.63436867892796
86.14201820147619, 25.0, -269.32253502678714
87.06788745181437, 25.0, -269.00841520720263
87.99140837667147, 25.0, -268.69189997792955
88.91263569914196, 25.0, -268.37289107779634
89.83171413984057, 25.0, -268.05129618702676
90.74895399649331, 25.0, -267.72703036474127
91.66480511809722, 25.0, -267.40002344121785
92.57975322134871, 25.0, -267.07022878147563
93.49420337888016, 25.0, -266.73762782351287
94.40841628126441, 25.0, -266.4022279616047
95.32252712552015, 25.0, -266.0640553045108
96.23662794327844, 25.0, -265.7231459499487
97.15086047557564, 25.0, -265.3795398762678
98.06546589544905, 25.0, -265.03328049611287
98.9807671030862, 25.0, -264.6844198564999
99.89709947718698, 25.0, -264.33302585860514
100.81473340013139, 25.0, -263.9791866655638
101.73383254825953, 25.0, -263.62300955814914
102.65446789059575, 25.0, -263.26461488390237
103.57667418355169, 25.0, -262.9041282329117
104.50051297530808, 25.0, -262.54167473366783
105.4261057665334, 25.0, -262.17737817110054
106.35362123775597, 25.0, -261.8113647777132
107.28322798880015, 25.0, -261.4437686539533
108.2150428130981, 25.0, -261.0747349296273
109.14910444322476, 25.0, -260.7044184744263
110.08538559873485, 25.0, -260.33297874543524
111.02383320594998, 25.0, -259.9605734500186
111.96441147248454, 25.0, -259.58735417778456
112.90712315596988, 25.0, -259.2134658904795
113.85199912192493, 25.0, -258.8390497973029
114.79906541742984, 25.0, -258.4642471217962
115.74830921837052, 25.0, -258.0892009407189
116.69966377690497, 25.0, -257.7140547368136
117.6530197594361, 25.0, -257.3389483989885
